date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,THC_mean
2015-02-28,16.021,18.104,2.084,26.708,195.625,12.0,19.333,3.542,207.625
2015-03-01,10.16,11.625,1.466,8.662,188.87,5.304,4.81,1.55,194.174
2015-03-02,18.114,22.898,4.784,11.409,190.75,8.083,7.417,4.708,198.833
2015-03-03,33.52,49.188,15.666,21.084,196.917,19.292,15.75,6.167,216.208
2015-03-04,28.625,35.042,6.417,35.417,198.375,14.75,28.333,5.958,213.125
2015-03-05,23.625,29.229,5.604,29.438,198.0,13.542,22.5,5.667,211.542
2015-03-06,11.292,14.0,2.708,28.292,192.417,12.458,19.292,3.25,204.875
2015-03-07,29.038,41.238,12.2,29.312,189.333,18.625,17.583,4.667,207.958
2015-03-08,34.957,49.457,14.5,38.63,194.043,27.87,24.652,6.739,221.913
2015-03-09,22.708,25.646,2.938,22.396,191.5,10.708,13.375,2.375,202.208
2015-03-10,18.666,21.938,3.27,16.521,191.292,9.208,11.583,2.583,200.5
2015-03-11,20.312,23.25,2.938,19.542,191.958,7.375,12.542,2.5,199.333
2015-03-12,18.312,21.229,2.917,20.0,193.25,8.25,13.375,3.125,201.5
2015-03-13,13.125,15.354,2.23,15.584,194.333,8.5,9.75,2.083,202.833
2015-03-14,15.875,18.271,2.396,15.938,191.083,8.875,9.167,1.0,199.958
2015-03-15,12.512,14.254,1.742,12.113,190.476,6.524,8.667,1.524,197.0
2015-03-16,31.042,41.625,10.584,18.729,196.167,16.917,13.708,5.458,213.083
2015-03-17,36.25,55.125,18.875,29.021,199.208,32.042,22.875,5.333,231.25
2015-03-18,16.25,20.979,4.73,19.271,189.667,23.625,14.25,2.25,213.292
2015-03-19,21.084,34.584,13.5,21.729,190.167,20.208,13.583,3.833,210.375
2015-03-20,10.938,13.188,2.25,30.73,190.667,8.292,19.542,3.625,198.958
2015-03-21,12.875,15.208,2.334,17.188,191.333,6.958,10.542,4.958,198.292
2015-03-22,16.229,19.916,3.688,13.75,190.542,11.208,9.167,6.292,201.75
2015-03-23,25.385,31.526,6.142,21.976,193.364,15.455,16.524,4.636,208.818
2015-03-24,22.042,25.271,3.23,16.792,190.522,8.13,12.833,3.875,198.652
2015-03-25,13.646,16.562,2.917,8.979,191.208,6.583,3.792,1.458,197.792
2015-03-26,15.021,17.854,2.834,11.0,191.792,8.208,6.958,3.833,200.0
2015-03-27,12.979,15.416,2.438,14.0,191.792,7.833,8.583,3.708,199.625
2015-03-28,22.434,27.196,4.761,16.674,192.857,9.905,9.409,4.045,202.762
2015-03-29,17.708,21.562,3.854,16.854,191.167,14.375,13.625,3.375,205.542
2015-03-30,17.979,23.021,5.042,28.812,191.333,16.083,23.042,6.583,207.417
2015-03-31,16.562,19.542,2.979,23.104,191.25,16.542,16.292,4.208,207.792
2015-04-01,16.435,18.565,2.13,37.5,188.087,15.913,27.913,4.0,204.0
2015-04-02,10.334,11.5,1.166,15.604,190.522,11.304,10.167,3.667,201.826
2015-04-03,9.042,10.188,1.146,24.688,185.375,14.458,14.667,1.792,199.833
2015-04-04,16.312,18.104,1.792,21.167,191.458,11.083,10.833,3.958,202.542
2015-04-05,21.104,22.48,1.375,23.292,200.292,13.583,15.208,2.458,213.875
2015-04-06,36.625,54.021,17.396,61.896,202.25,25.917,37.167,9.792,228.167
2015-04-07,18.125,19.521,1.396,15.625,190.625,7.833,10.042,3.25,198.458
2015-04-08,18.282,19.87,1.587,16.26,192.304,8.435,11.087,1.957,200.739
2015-04-09,14.812,16.792,1.979,17.729,193.583,8.333,10.208,1.917,201.917
2015-04-10,22.417,26.084,3.666,21.625,195.125,14.583,14.083,1.25,209.708
2015-04-11,14.125,15.75,1.625,11.458,189.792,8.583,7.375,2.958,198.375
2015-04-12,11.854,13.104,1.25,17.062,193.625,7.625,10.542,4.5,201.25
2015-04-13,17.826,19.522,1.696,16.261,192.13,12.043,9.958,1.478,204.174
2015-04-14,27.958,38.084,10.125,13.375,191.583,14.5,8.417,2.917,206.083
2015-04-15,11.666,12.792,1.125,16.625,188.375,14.042,9.875,1.625,202.417
2015-04-16,20.0,22.417,2.416,34.48,192.083,22.292,24.091,7.125,214.375
2015-04-17,11.354,12.354,1.0,34.5,189.292,15.708,23.542,3.083,205.0
2015-04-18,10.083,11.208,1.125,34.688,190.667,17.458,16.292,3.792,208.125
2015-04-19,31.688,36.312,4.625,43.812,197.875,24.417,22.833,8.625,222.292
2015-04-20,7.88,9.989,2.109,38.272,183.409,14.318,15.571,1.565,197.727
2015-04-21,17.77,22.23,4.458,17.875,186.708,12.625,5.958,3.708,199.333
2015-04-22,24.062,26.625,2.562,30.688,192.583,11.417,17.042,6.875,204.0
2015-04-23,20.104,23.562,3.458,36.646,194.333,24.042,21.792,3.458,218.375
2015-04-24,18.604,22.271,3.667,31.729,189.5,13.542,18.75,5.458,203.042
2015-04-25,14.792,16.125,1.334,39.812,193.292,11.958,23.167,2.958,205.25
2015-04-26,14.292,16.292,2.0,37.208,194.375,15.5,22.875,3.625,209.875
2015-04-27,13.022,15.5,2.478,46.87,190.043,16.304,31.95,2.652,206.348
2015-04-28,15.771,18.333,2.562,46.584,189.542,16.708,35.708,3.375,206.25
2015-04-29,12.083,14.042,1.958,21.688,187.25,11.167,14.5,2.667,198.417
2015-04-30,18.796,21.254,2.458,18.396,189.87,14.522,10.667,3.917,204.391
2015-05-01,18.438,22.625,4.188,18.438,189.625,17.583,10.833,3.292,207.208
2015-05-02,14.208,17.188,2.979,23.771,187.174,20.261,15.417,5.125,207.435
2015-05-03,8.688,10.438,1.75,20.416,185.625,22.5,13.542,4.5,208.125
2015-05-04,4.646,5.834,1.188,16.896,180.792,21.792,8.042,1.417,202.583
2015-05-05,6.23,7.229,1.0,21.938,186.708,9.25,10.667,1.792,195.958
2015-05-06,16.916,20.854,3.938,25.375,191.333,18.042,14.542,3.75,209.375
2015-05-07,18.458,21.916,3.458,29.862,187.042,16.75,21.542,4.917,203.792
2015-05-08,18.854,22.625,3.771,34.104,189.25,19.208,22.083,4.417,208.458
2015-05-09,13.75,15.584,1.834,24.312,183.667,12.417,16.167,3.917,196.083
2015-05-10,8.542,9.792,1.25,29.062,187.375,12.417,19.292,1.917,199.792
2015-05-11,10.792,12.875,2.084,15.75,189.417,19.625,9.625,2.25,209.042
2015-05-12,7.894,9.396,1.502,33.968,183.25,16.708,15.0,1.292,199.958
2015-05-13,9.104,10.557,1.453,28.032,182.409,14.636,15.091,1.182,197.045
2015-05-14,14.25,15.73,1.479,39.834,187.333,21.208,26.958,2.833,208.542
2015-05-15,22.416,25.604,3.188,42.854,188.583,35.292,28.708,6.792,223.875
2015-05-16,20.354,22.896,2.542,43.125,185.75,19.5,24.292,4.0,205.25
2015-05-17,11.979,13.417,1.438,36.542,189.25,15.083,24.583,3.625,204.333
2015-05-18,12.875,15.27,2.396,30.25,184.792,14.25,17.167,3.708,199.042
2015-05-19,14.212,16.631,2.418,27.057,181.083,25.333,13.292,4.958,206.417
2015-05-20,16.678,19.454,2.775,34.591,187.619,20.333,17.5,4.174,207.952
2015-05-21,9.292,10.604,1.312,20.604,188.417,11.292,12.75,1.5,199.708
2015-05-22,11.625,13.396,1.771,24.417,189.833,27.5,14.917,2.208,217.333
2015-05-23,16.75,20.208,3.458,28.542,191.667,18.75,19.917,4.583,210.417
2015-05-24,9.438,10.979,1.542,17.646,188.167,10.333,10.833,3.583,198.5
2015-05-25,20.438,23.521,3.084,24.188,193.333,14.042,14.167,5.167,207.375
2015-05-26,21.392,24.848,3.456,31.978,192.696,26.0,20.957,3.913,218.696
2015-05-27,21.458,26.312,4.854,44.0,193.458,32.875,29.0,5.292,226.333
2015-05-28,13.875,16.084,2.208,36.708,190.5,12.25,22.292,3.042,202.75
2015-05-29,16.875,18.646,1.771,28.23,188.667,12.292,15.75,3.083,200.958
2015-05-30,9.812,11.708,1.896,26.854,185.0,14.125,17.208,2.333,199.125
2015-05-31,12.896,14.834,1.938,37.396,186.208,19.0,23.792,5.125,205.208
2015-06-01,12.792,14.875,2.083,22.125,191.5,29.167,14.5,3.875,220.667
2015-06-02,10.866,13.155,2.29,23.72,187.045,21.136,13.955,2.136,208.182
2015-06-03,14.95,17.449,2.498,24.276,187.0,19.917,12.125,1.5,206.917
2015-06-04,8.98,10.521,1.542,14.979,188.958,13.542,8.75,1.958,202.5
2015-06-05,18.438,21.666,3.229,18.292,194.25,15.125,9.833,3.333,209.375
2015-06-06,10.188,11.583,1.396,12.896,190.083,10.25,7.667,2.0,200.333
2015-06-07,7.458,8.979,1.521,16.292,191.208,11.667,10.083,2.0,202.875
2015-06-08,10.87,13.37,2.5,17.282,187.826,9.261,8.261,3.13,197.087
2015-06-09,15.312,17.77,2.458,11.792,188.083,15.833,5.208,1.5,203.917
2015-06-10,17.81,26.86,9.051,18.104,193.042,31.5,10.875,4.208,224.542
2015-06-11,17.75,22.562,4.812,26.0,189.292,20.125,13.591,3.167,209.417
2015-06-12,21.562,25.125,3.562,30.584,191.875,23.667,16.583,2.542,215.542
2015-06-13,20.48,25.854,5.375,55.292,192.208,16.458,29.958,8.375,208.667
2015-06-14,9.028,10.486,1.458,44.438,190.0,14.958,26.042,3.5,204.958
2015-06-15,17.584,20.584,3.0,49.22,189.762,20.571,28.667,3.826,210.333
2015-06-16,26.272,34.206,7.934,50.24,190.625,34.333,27.667,7.208,224.958
2015-06-17,16.396,18.938,2.542,29.5,190.208,26.208,17.0,3.458,216.417
2015-06-18,13.833,16.334,2.5,34.521,189.417,11.917,15.792,4.875,201.333
2015-06-19,16.562,19.208,2.646,17.166,187.708,10.542,8.083,2.792,198.25
2015-06-20,8.75,10.5,1.75,15.562,186.25,10.583,6.958,1.667,196.833
2015-06-21,8.938,10.146,1.208,17.334,185.417,25.167,8.125,2.667,210.583
2015-06-22,16.652,21.659,5.008,20.167,188.913,33.304,10.19,3.0,222.217
2015-06-23,11.68,14.138,2.458,21.718,183.417,14.417,10.667,2.476,197.833
2015-06-24,18.604,21.875,3.271,29.416,190.542,22.333,19.292,5.583,212.875
2015-06-25,15.167,18.917,3.75,27.692,187.5,12.458,17.417,3.75,199.958
2015-06-26,15.75,18.688,2.938,17.292,185.542,12.625,9.042,3.417,198.167
2015-06-27,18.167,21.625,3.458,19.104,186.333,27.375,9.167,2.542,213.708
2015-06-28,14.292,17.625,3.334,26.271,191.958,17.542,13.75,4.25,209.5
2015-06-29,10.892,13.935,3.044,19.696,185.217,11.913,11.545,2.826,197.13
2015-06-30,11.167,14.458,3.292,18.146,184.708,17.0,9.917,2.708,201.708
2015-07-01,13.583,17.979,4.396,27.208,182.583,17.417,8.958,1.25,200.0
2015-07-02,21.229,37.646,16.417,26.875,194.917,26.667,14.25,3.0,221.583
2015-07-03,17.75,22.916,5.166,18.354,182.792,14.625,8.667,1.375,197.417
2015-07-04,13.438,17.688,4.25,23.625,184.25,22.333,11.167,1.25,206.583
2015-07-05,13.146,14.792,1.646,18.271,191.083,12.0,10.792,1.083,203.083
2015-07-06,24.478,27.682,3.205,26.546,191.864,12.636,14.625,4.591,204.5
2015-07-07,27.48,33.604,6.125,37.271,195.042,31.917,19.708,5.417,226.958
2015-07-08,35.958,45.354,9.396,60.812,195.625,29.375,27.542,4.458,225.0
2015-07-09,26.084,31.812,5.729,19.042,193.583,12.417,9.875,2.0,206.0
2015-07-10,20.208,25.334,5.125,24.958,192.083,15.125,14.5,4.75,207.208
2015-07-11,10.646,14.375,3.729,31.98,186.333,16.708,18.042,4.292,203.042
2015-07-12,9.854,13.208,3.354,34.23,183.875,32.875,18.833,2.875,216.75
2015-07-13,4.631,9.674,5.044,25.329,173.913,9.522,8.957,0.13,183.435
2015-07-14,4.146,8.875,4.729,20.417,174.167,9.25,7.292,0.458,183.417
2015-07-15,6.104,11.812,5.708,16.438,174.826,16.478,5.667,1.292,191.304
2015-07-16,7.5,12.125,4.625,52.104,174.583,22.917,13.125,2.125,197.5
2015-07-17,5.792,11.562,5.771,46.042,173.542,12.417,12.875,3.375,185.958
2015-07-18,5.312,8.854,3.542,33.416,174.25,7.417,8.875,0.333,181.667
2015-07-19,4.542,7.5,2.958,22.896,175.208,11.0,8.708,6.125,186.208
2015-07-20,11.896,17.375,5.479,31.125,177.625,33.25,14.542,6.917,210.875
2015-07-21,8.771,15.125,6.354,22.584,176.75,17.375,10.25,1.542,194.125
2015-07-22,5.117,9.878,4.761,17.761,173.739,10.478,7.304,0.522,184.217
2015-07-23,7.583,11.688,4.104,23.167,173.583,11.875,7.958,0.5,185.458
2015-07-24,23.646,38.77,15.125,39.792,179.542,27.125,19.75,6.75,206.667
2015-07-25,18.312,26.104,7.792,50.354,179.792,30.5,24.083,3.417,210.292
2015-07-26,16.145,20.188,4.042,67.938,183.958,22.708,36.125,5.583,206.667
2015-07-27,15.607,19.664,4.056,50.52,180.5,21.273,21.15,3.286,201.773
2015-07-28,17.146,22.833,5.688,53.084,176.75,21.958,25.0,5.292,198.708
2015-07-29,15.26,18.481,3.222,53.61,181.458,21.208,27.75,5.458,202.667
2015-07-30,14.25,19.104,4.854,49.646,179.25,32.583,24.0,4.917,211.833
2015-07-31,11.792,15.105,3.312,70.75,181.917,18.375,33.417,3.625,200.292
2015-08-01,11.271,13.958,2.688,98.166,184.333,19.958,42.708,1.708,204.292
2015-08-02,10.02,12.896,2.875,79.166,183.667,29.292,37.292,1.792,212.958
2015-08-03,11.037,14.814,3.777,68.094,180.636,13.545,34.739,3.435,194.182
2015-08-04,9.5,14.438,4.938,38.667,180.333,25.5,22.625,2.583,205.833
2015-08-05,5.625,10.52,4.896,19.833,176.917,19.083,7.667,1.625,196.0
2015-08-06,6.968,12.661,5.693,20.875,177.0,28.083,7.083,1.667,205.083
2015-08-07,24.521,31.354,6.833,39.792,185.583,42.25,23.875,7.333,227.833
2015-08-08,9.312,11.98,2.667,42.438,185.75,14.167,23.583,4.5,199.917
2015-08-09,7.354,10.208,2.854,25.125,185.125,10.5,13.333,2.375,195.625
2015-08-10,10.621,15.842,5.222,31.138,181.227,12.136,14.739,3.609,193.364
2015-08-11,11.479,17.812,6.334,27.604,181.625,14.083,11.458,3.458,195.708
2015-08-12,10.314,14.462,4.148,36.418,179.167,13.375,17.833,5.458,192.542
2015-08-13,8.146,10.708,2.562,40.396,179.417,15.917,18.833,2.958,195.333
2015-08-14,11.646,15.042,3.396,33.583,188.609,22.087,15.875,3.125,210.696
2015-08-15,10.104,13.292,3.188,24.916,184.083,15.208,13.542,4.792,199.292
2015-08-16,8.584,11.312,2.729,31.875,185.625,15.292,16.292,3.5,200.917
2015-08-17,9.666,14.562,4.896,24.25,182.708,11.667,8.5,2.458,194.375
2015-08-18,7.544,10.608,3.065,21.022,180.227,13.318,8.318,1.087,193.545
2015-08-19,19.438,25.75,6.312,24.875,192.833,14.917,12.167,5.458,207.75
2015-08-20,21.25,26.875,5.625,30.5,194.125,23.542,16.833,5.333,217.667
2015-08-21,17.188,21.562,4.375,38.875,191.125,17.583,20.333,5.75,208.708
2015-08-22,6.854,11.458,4.604,30.166,175.542,11.208,12.667,2.583,186.75
2015-08-23,7.75,10.771,3.02,22.604,183.542,8.208,9.875,3.042,191.75
2015-08-24,9.758,12.584,2.826,15.474,187.562,8.312,8.522,2.136,195.875
2015-08-25,12.688,15.752,3.064,18.36,185.292,8.667,9.25,3.542,193.958
2015-08-26,11.27,13.75,2.479,10.208,187.417,9.875,5.292,1.167,197.292
2015-08-27,14.666,18.938,4.27,14.312,189.208,11.583,6.167,3.292,200.792
2015-08-28,15.542,20.771,5.229,17.938,189.042,10.458,9.167,2.208,199.5
2015-08-29,9.792,12.354,2.562,12.98,188.458,10.208,6.625,1.0,198.667
2015-08-30,13.188,16.229,3.042,17.896,191.083,12.667,9.458,3.0,203.75
2015-08-31,22.812,29.75,6.938,24.479,193.792,14.292,13.125,3.167,208.083
2015-09-01,21.659,35.614,13.954,30.205,191.818,25.591,13.913,7.182,217.409
2015-09-02,7.375,10.854,3.48,27.125,182.25,13.625,9.833,2.792,195.875
2015-09-03,17.917,24.229,6.312,26.666,190.125,28.208,14.792,4.625,218.333
2015-09-04,11.188,14.166,2.979,24.52,186.083,25.208,13.375,1.833,211.292
2015-09-05,14.916,17.729,2.812,29.25,195.792,14.542,18.125,3.958,210.333
2015-09-06,12.542,14.979,2.438,36.167,192.083,17.917,18.208,5.708,210.0
2015-09-07,14.104,17.125,3.02,20.77,187.625,24.917,8.583,1.708,212.542
2015-09-08,20.284,25.587,5.302,12.148,191.739,15.174,7.043,1.227,206.913
2015-09-09,11.833,16.166,4.334,21.708,185.083,21.625,6.583,1.625,206.708
2015-09-10,22.708,29.75,7.042,15.584,188.208,17.667,7.875,2.292,205.875
2015-09-11,18.02,26.396,8.375,16.667,187.208,16.083,7.364,4.417,203.292
2015-09-12,15.916,23.208,7.292,24.229,190.458,20.792,13.958,4.833,211.25
2015-09-13,4.688,6.333,1.646,26.854,186.5,9.458,13.667,1.417,195.958
2015-09-14,13.788,16.481,2.694,17.63,192.864,10.409,10.619,2.696,203.273
2015-09-15,13.771,16.625,2.854,17.812,193.583,10.417,10.125,2.917,204.0
2015-09-16,18.938,21.958,3.021,20.271,194.333,11.083,12.417,4.292,205.417
2015-09-17,15.25,17.854,2.604,10.416,193.625,12.292,5.625,1.167,205.917
2015-09-18,20.521,28.73,8.208,16.562,190.5,19.333,8.0,2.917,209.833
2015-09-19,18.688,23.625,4.938,29.688,195.333,26.917,17.875,3.083,222.25
2015-09-20,9.229,11.875,2.646,13.75,189.042,9.542,7.583,3.125,198.583
2015-09-21,13.166,16.25,3.084,19.354,192.458,12.917,11.167,4.5,205.375
2015-09-22,12.354,15.708,3.354,21.125,193.333,14.375,12.542,4.042,207.708
2015-09-23,11.875,14.5,2.625,22.416,192.435,14.739,16.958,3.5,207.174
2015-09-24,25.0,30.042,5.042,32.542,195.375,20.792,20.958,3.583,216.167
2015-09-25,16.729,19.375,2.646,16.016,186.792,14.375,9.583,1.0,201.167
2015-09-26,18.146,23.333,5.188,16.416,185.542,13.042,7.958,4.042,198.583
2015-09-27,17.771,21.833,4.062,18.583,187.333,18.167,11.958,5.792,205.5
2015-09-28,17.718,27.674,9.956,24.544,186.5,17.364,15.364,7.739,203.864
2015-09-29,16.666,20.188,3.52,18.917,190.625,11.5,12.75,2.625,202.125
2015-09-30,9.417,11.812,2.396,12.688,189.792,11.083,6.083,2.083,200.875
2015-10-01,15.792,22.438,6.646,22.458,189.583,21.75,11.667,3.958,211.333
2015-10-02,17.77,23.042,5.271,27.917,186.542,14.0,12.25,3.583,200.542
2015-10-03,26.062,32.562,6.5,26.5,192.292,17.167,15.958,5.792,209.458
2015-10-04,12.708,15.562,2.854,29.958,194.542,21.375,19.292,4.417,215.917
2015-10-05,14.674,17.782,3.109,15.054,191.217,8.87,7.826,2.87,200.087
2015-10-06,15.729,19.458,3.729,15.958,192.083,11.333,9.792,3.083,203.417
2015-10-07,10.667,13.416,2.75,12.042,188.958,8.083,7.125,1.542,197.042
2015-10-08,13.979,17.062,3.084,15.938,186.583,13.583,9.458,2.833,200.167
2015-10-09,17.125,21.458,4.334,25.375,188.125,19.042,18.292,3.042,207.167
2015-10-10,24.229,30.042,5.812,35.625,193.083,26.667,25.292,4.25,219.75
2015-10-11,5.73,7.646,1.917,15.708,185.625,31.625,10.083,1.417,217.25
2015-10-12,14.104,17.75,3.646,28.646,193.292,21.083,19.667,3.25,214.375
2015-10-13,18.756,23.128,4.372,19.587,192.095,18.476,13.217,3.476,210.571
2015-10-14,17.979,20.583,2.604,13.271,188.792,13.333,8.458,3.292,202.125
2015-10-15,21.396,24.73,3.334,22.542,190.5,14.208,15.875,4.333,204.708
2015-10-16,18.688,20.688,2.0,22.271,190.083,14.0,13.625,1.417,204.083
2015-10-17,15.875,17.938,2.062,24.812,189.208,13.083,15.458,1.708,202.292
2015-10-18,16.167,17.875,1.708,24.896,190.417,13.833,14.333,4.25,204.25
2015-10-19,22.886,27.546,4.659,33.043,191.476,18.714,23.565,3.864,210.19
2015-10-20,31.23,41.5,10.27,49.188,189.042,40.875,31.042,5.0,229.917
2015-10-21,26.708,30.042,3.334,34.542,186.875,14.625,22.208,3.542,201.5
2015-10-22,26.312,37.312,11.0,35.188,188.458,18.875,21.875,5.167,207.333
2015-10-23,19.917,22.854,2.938,24.0,188.522,8.739,15.667,4.042,197.261
2015-10-24,18.708,24.458,5.75,40.438,189.042,18.292,28.0,3.583,207.333
2015-10-25,5.542,6.292,0.75,14.25,183.75,2.25,7.833,1.625,186.0
2015-10-26,15.63,17.826,2.196,15.196,185.429,8.762,8.364,2.87,194.19
2015-10-27,18.417,24.625,6.208,25.521,188.75,26.625,14.958,2.625,215.375
2015-10-28,20.042,23.979,3.938,25.667,186.333,14.75,13.458,4.375,201.083
2015-10-29,18.666,21.666,3.0,25.146,189.458,14.375,13.708,6.792,203.833
2015-10-30,25.104,32.292,7.188,26.792,192.958,19.708,19.5,10.292,212.667
2015-10-31,14.834,16.334,1.5,15.958,191.542,8.875,9.0,3.125,200.417
2015-11-01,16.25,18.334,2.084,17.292,194.208,11.417,12.792,3.833,205.625
2015-11-02,24.491,27.96,3.468,23.0,192.636,17.636,15.261,4.783,210.273
2015-11-03,14.688,19.0,4.312,15.188,191.208,14.792,7.625,2.25,206.0
2015-11-04,22.938,27.73,4.792,13.52,192.75,12.25,8.125,4.083,205.0
2015-11-05,37.5,55.0,17.5,25.25,198.125,28.333,15.75,5.875,226.458
2015-11-06,33.833,44.042,10.208,29.104,197.583,29.083,21.458,5.667,226.667
2015-11-07,25.0,29.48,4.479,35.25,194.542,20.333,23.625,6.083,214.875
2015-11-08,18.812,21.562,2.75,31.375,196.5,20.333,18.125,1.708,216.833
2015-11-09,8.394,9.9,1.505,22.087,181.182,8.864,7.909,1.045,190.045
2015-11-10,23.625,31.834,8.208,18.25,191.417,17.042,9.708,2.708,208.458
2015-11-11,16.354,18.875,2.52,9.354,191.375,8.917,4.333,3.417,200.292
2015-11-12,21.104,23.834,2.729,14.042,193.958,11.375,8.042,3.792,205.333
2015-11-13,22.27,25.646,3.375,15.875,194.333,16.167,9.708,2.375,210.5
2015-11-14,16.062,18.166,2.104,15.208,191.792,13.375,8.458,1.292,205.167
2015-11-15,21.062,25.666,4.604,16.312,192.0,20.125,9.292,3.208,212.125
2015-11-16,32.272,52.166,19.894,15.996,195.409,19.5,11.5,6.478,214.909
2015-11-17,25.758,32.854,7.095,23.81,193.5,34.958,15.6,2.542,228.458
2015-11-18,29.229,45.625,16.396,42.354,195.458,23.708,19.5,4.125,219.167
2015-11-19,13.896,16.729,2.834,9.208,189.292,8.708,4.833,2.75,198.0
2015-11-20,32.042,43.042,11.0,19.812,196.333,21.958,10.25,3.708,218.292
2015-11-21,20.896,30.458,9.562,19.98,196.583,20.167,13.417,3.583,216.75
2015-11-22,15.27,16.792,1.521,23.167,197.125,13.25,15.125,3.5,210.375
2015-11-23,13.417,14.834,1.416,25.188,195.792,13.458,16.375,2.0,209.25
2015-11-24,18.916,28.75,9.834,18.771,194.625,14.708,11.167,2.792,209.333
2015-11-25,19.729,22.125,2.396,9.75,191.609,10.522,5.0,2.083,202.13
2015-11-26,17.065,22.066,5.0,9.228,189.682,13.091,5.591,1.348,202.773
2015-11-27,13.875,16.166,2.292,8.875,192.0,17.783,4.792,2.375,209.783
2015-11-28,33.167,52.666,19.5,15.855,201.333,25.667,10.958,5.5,227.0
2015-11-29,16.646,19.166,2.521,11.792,197.167,13.792,8.042,3.75,210.958
2015-11-30,29.884,41.812,11.928,19.903,199.727,18.955,13.273,4.565,218.682
2015-12-01,27.354,44.271,16.917,19.146,200.042,22.583,12.958,3.667,222.625
2015-12-02,28.25,33.896,5.646,19.25,199.042,19.042,13.125,2.5,218.083
2015-12-03,33.068,71.53,38.462,31.416,203.875,37.5,18.042,3.75,241.375
2015-12-04,10.854,13.208,2.354,14.771,192.75,19.625,10.042,6.042,212.375
2015-12-05,20.292,25.188,4.896,13.166,194.375,28.083,8.125,5.042,222.458
2015-12-06,21.562,29.0,7.438,12.021,199.75,18.0,6.75,2.208,217.75
2015-12-07,22.178,26.218,4.04,15.761,197.182,12.182,10.348,3.545,209.364
2015-12-08,29.666,37.354,7.688,17.458,200.042,18.75,12.333,3.25,218.792
2015-12-09,39.062,66.938,27.875,25.354,204.75,28.208,19.833,9.25,232.958
2015-12-10,50.854,122.854,72.0,56.166,210.429,42.0,40.75,7.75,252.429
2015-12-11,15.896,23.688,7.792,30.396,186.1,9.0,14.136,1.833,195.1
2015-12-12,14.666,16.938,2.271,13.833,193.941,8.412,8.417,4.375,202.353
2015-12-13,16.521,18.542,2.021,21.666,197.438,14.375,12.5,2.25,211.812
2015-12-14,24.875,29.27,4.396,22.521,196.708,12.833,14.667,4.167,209.542
2015-12-15,31.438,50.292,18.854,27.25,197.833,20.833,17.125,6.458,218.667
2015-12-16,38.68,75.745,37.064,39.189,203.952,38.952,25.545,5.182,242.905
2015-12-17,13.896,16.334,2.438,7.666,192.667,7.333,2.375,2.583,200.0
2015-12-18,16.375,18.792,2.417,7.938,194.792,9.0,2.5,2.542,203.792
2015-12-19,16.084,21.542,5.458,10.438,195.292,10.667,5.458,2.208,205.958
2015-12-20,20.875,26.312,5.438,14.75,198.333,16.125,10.167,4.208,214.458
2015-12-21,37.261,62.783,25.522,32.772,203.318,32.182,27.696,4.13,235.5
2015-12-22,18.666,21.375,2.708,15.958,193.792,10.458,8.0,2.583,204.25
2015-12-23,22.73,25.333,2.604,27.229,197.125,15.25,21.875,2.583,212.375
2015-12-24,21.875,29.542,7.666,24.478,192.5,13.417,16.375,3.417,205.917
2015-12-25,16.146,20.604,4.458,14.771,193.625,9.5,9.5,2.875,203.125
2015-12-26,14.396,18.25,3.854,9.667,191.739,13.609,5.875,4.792,205.348
2015-12-27,9.0,10.729,1.729,10.084,192.875,9.167,5.417,3.083,202.042
2015-12-28,22.75,29.0,6.25,11.708,193.667,10.208,7.875,4.125,203.875
2015-12-29,20.334,25.958,5.625,9.625,194.625,12.833,6.583,3.167,207.458
2015-12-30,13.542,16.021,2.479,9.48,193.167,7.5,5.917,2.75,200.667
2015-12-31,19.062,22.062,3.0,14.666,195.583,12.333,9.708,3.75,207.917
2016-01-01,19.938,23.916,3.979,,198.167,16.583,12.583,4.25,214.75
2016-01-02,29.896,36.666,6.771,,200.917,19.167,13.583,5.875,220.083
2016-01-03,15.312,17.625,2.312,,197.583,13.5,10.208,2.75,211.083
2016-01-04,14.917,16.834,1.916,,195.292,14.458,11.5,2.875,209.75
2016-01-05,9.604,11.083,1.479,,191.167,4.417,5.167,2.667,195.583
2016-01-06,16.479,19.0,2.521,,193.583,6.833,5.042,1.875,200.417
2016-01-07,41.438,60.834,19.396,,204.125,26.25,18.792,4.75,230.375
2016-01-08,20.75,24.021,3.27,,194.458,15.917,13.042,2.125,210.375
2016-01-09,18.917,23.646,4.729,,190.0,11.875,4.083,2.708,201.875
2016-01-10,27.458,35.292,7.834,,193.75,21.875,5.792,4.542,215.625
2016-01-11,21.761,26.413,4.652,,192.591,12.773,4.318,3.13,205.364
2016-01-12,19.166,26.458,7.292,,191.792,17.375,4.458,1.792,209.167
2016-01-13,14.375,16.708,2.334,,189.833,15.125,5.542,2.75,204.958
2016-01-14,14.708,17.271,2.562,,191.208,11.125,3.542,2.083,202.333
2016-01-15,11.271,12.875,1.604,,193.208,7.667,1.875,2.208,200.875
2016-01-16,18.708,23.875,5.166,,193.5,13.917,2.083,2.542,207.417
2016-01-17,23.109,28.761,5.652,,195.087,11.391,3.545,4.0,206.478
2016-01-18,31.375,41.438,10.062,,198.87,19.174,6.826,5.042,218.043
