date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-01-16,193.739,82.0,62.458,40.0,12.261,13.0,16.958,3.958,8.5,101.0,58.75,21.0,206.0
2015-01-17,196.87,90.0,63.0,38.0,19.0,17.958,20.833,2.875,19.75,92.0,53.083,0.0,215.87
2015-01-18,190.739,97.0,81.583,64.0,9.565,11.87,13.522,1.652,5.208,113.0,74.25,46.0,200.304
2015-01-19,194.174,75.0,47.292,30.0,5.348,5.5,6.333,0.833,4.083,75.0,36.125,5.0,199.522
2015-01-20,194.087,94.0,73.208,50.0,7.174,8.167,9.583,1.417,3.417,62.0,25.458,-5.0,201.261
2015-01-21,194.87,88.0,67.125,44.0,13.435,17.875,28.292,10.417,7.417,78.0,39.417,-1.0,208.304
2015-01-22,194.957,71.0,53.208,36.0,10.783,13.792,19.375,5.583,5.25,94.0,44.375,13.0,205.739
2015-01-23,195.87,77.0,63.917,48.0,19.739,26.0,31.167,5.167,11.417,37.0,20.417,-1.0,215.609
2015-01-24,193.435,65.0,40.0,23.0,3.957,4.042,4.208,0.167,7.833,40.0,10.333,-24.0,197.391
2015-01-25,195.826,84.0,74.25,45.0,10.261,13.739,16.609,2.87,9.583,37.0,-2.833,-44.0,206.087
2015-01-26,198.957,87.0,65.625,43.0,25.391,26.583,40.375,13.792,16.333,78.0,32.333,-15.0,224.348
2015-01-27,198.391,83.0,64.833,41.0,22.87,23.75,35.708,11.958,19.375,115.0,55.583,10.0,221.261
2015-01-28,198.333,85.0,61.542,42.0,25.524,25.435,36.957,11.522,25.217,129.0,70.542,5.0,223.857
2015-01-29,195.217,97.0,90.542,62.0,22.261,27.667,33.417,5.75,16.25,89.0,72.333,60.0,217.478
2015-01-30,195.391,97.0,72.042,54.0,12.87,14.125,17.167,3.042,5.125,112.0,83.167,62.0,208.261
2015-01-31,195.174,72.0,54.0,33.0,7.652,8.125,8.75,0.625,12.458,127.0,79.208,37.0,202.826
2015-02-01,199.826,74.0,69.375,63.0,15.87,19.522,21.565,2.043,21.75,87.0,71.167,55.0,215.696
2015-02-02,194.957,72.0,48.458,35.0,8.913,11.833,13.667,1.833,5.917,112.0,64.042,34.0,203.87
2015-02-03,192.696,68.0,46.542,29.0,9.391,9.75,12.333,2.583,6.458,102.0,52.125,2.0,202.087
2015-02-04,196.087,72.0,54.458,40.0,20.043,23.458,35.125,11.667,12.75,103.0,52.917,-6.0,216.13
2015-02-05,197.391,86.0,61.958,41.0,23.478,22.458,32.625,10.167,15.667,118.0,66.667,20.0,220.87
2015-02-06,195.304,76.0,63.458,46.0,12.696,14.25,17.542,3.292,10.958,101.0,60.833,34.0,208.0
2015-02-07,195.261,78.0,50.292,26.0,5.348,5.333,5.5,0.167,4.375,98.0,46.583,16.0,200.609
2015-02-08,198.478,70.0,49.583,31.0,17.609,23.435,32.522,9.087,11.5,94.0,42.5,-18.0,216.087
2015-02-09,200.783,87.0,74.583,58.0,21.043,20.292,32.458,12.167,14.25,86.0,44.875,28.0,221.826
2015-02-10,193.619,91.0,62.083,41.0,9.667,10.909,12.682,1.773,7.905,87.0,42.667,8.0,203.286
2015-02-11,198.913,73.0,51.5,26.0,18.043,21.625,29.875,8.25,14.542,115.0,59.417,6.0,216.957
2015-02-12,198.261,76.0,66.792,58.0,28.609,30.542,38.0,7.458,21.333,96.0,73.708,38.0,226.87
2015-02-13,198.261,99.0,87.833,77.0,30.348,26.208,41.208,15.0,16.917,121.0,101.292,78.0,228.609
2015-02-14,195.174,100.0,82.333,59.0,15.783,12.5,15.583,3.083,6.625,216.0,140.167,110.0,210.957
2015-02-15,195.522,73.0,56.667,41.0,6.435,5.739,7.391,1.652,2.25,109.0,76.792,26.0,201.957
2015-02-16,194.913,71.0,56.25,36.0,8.261,12.333,14.458,2.125,7.5,81.0,41.958,17.0,203.174
2015-02-17,197.522,75.0,63.542,52.0,15.739,15.375,24.0,8.625,17.0,88.0,46.0,19.0,213.261
2015-02-18,201.217,80.0,57.792,36.0,24.739,25.542,43.083,17.542,,104.0,55.0,0.0,225.957
2015-02-19,197.174,75.0,56.167,38.0,25.913,26.292,36.292,10.0,21.1,144.0,83.875,14.0,223.087
2015-02-20,195.435,97.0,84.208,67.0,23.0,25.583,31.083,5.5,17.333,91.0,74.0,61.0,218.435
2015-02-21,192.391,85.0,57.917,37.0,4.522,3.458,4.125,0.667,8.833,120.0,84.708,48.0,196.913
2015-02-22,193.0,62.0,52.542,40.0,10.478,14.696,17.087,2.391,10.792,109.0,71.958,33.0,203.478
2015-02-23,192.261,74.0,54.208,31.0,10.826,14.833,18.583,3.75,10.875,142.0,94.958,59.0,203.087
2015-02-24,192.87,68.0,47.958,33.0,4.087,5.417,6.583,1.167,10.125,99.0,61.125,20.0,196.957
2015-02-25,192.391,72.0,50.333,23.0,6.478,9.167,11.0,1.833,4.583,117.0,50.625,2.0,198.87
2015-02-26,193.476,79.0,62.125,37.0,9.952,10.773,12.5,1.727,15.826,98.0,48.167,12.0,203.429
2015-02-27,197.217,86.0,64.833,38.0,16.696,21.125,26.458,5.333,27.792,120.0,66.042,13.0,213.913
2015-02-28,196.913,90.0,59.083,29.0,11.565,12.542,13.042,0.5,30.958,147.0,96.375,33.0,208.478
2015-03-01,193.652,88.0,59.208,38.0,5.217,6.583,8.292,1.708,7.917,67.0,30.5,-6.0,198.87
2015-03-02,194.87,86.0,63.458,43.0,12.13,15.0,18.125,3.125,14.375,106.0,53.167,11.0,207.0
2015-03-03,197.304,84.0,62.792,42.0,20.043,21.75,28.5,6.75,20.75,144.0,77.208,5.0,217.348
2015-03-04,198.217,81.0,59.0,37.0,20.565,29.917,36.417,6.5,26.833,178.0,107.542,34.0,218.783
2015-03-05,196.565,76.0,64.125,46.0,20.826,21.917,24.625,2.708,29.917,182.0,132.167,92.0,217.391
2015-03-06,193.348,91.0,76.792,62.0,15.913,11.708,13.167,1.458,20.0,200.0,155.583,119.0,209.261
2015-03-07,192.696,95.0,87.917,67.0,21.217,19.391,25.217,5.826,11.958,191.0,158.417,139.0,213.913
2015-03-08,198.0,98.0,71.833,46.0,18.696,13.625,21.958,8.333,16.75,222.0,155.292,110.0,216.696
2015-03-09,192.391,96.0,80.25,59.0,10.696,13.0,14.583,1.583,13.75,129.0,104.75,78.0,203.087
2015-03-10,193.696,76.0,56.625,38.0,7.391,7.042,8.125,1.083,6.792,116.0,83.208,50.0,201.087
2015-03-11,193.435,68.0,50.333,30.0,7.304,9.083,11.167,2.083,8.208,137.0,80.75,41.0,200.739
2015-03-12,,68.0,47.75,27.0,,8.875,10.458,1.583,6.375,137.0,74.667,28.0,
2015-03-13,,91.0,55.542,34.0,,11.667,13.083,1.417,10.708,131.0,82.958,31.0,
2015-03-14,193.4,93.0,83.792,60.0,3.7,12.095,13.619,1.524,8.87,79.0,65.542,54.0,197.1
2015-03-15,195.609,73.0,52.083,33.0,7.913,7.667,8.833,1.167,14.958,130.0,83.75,43.0,203.522
2015-03-16,197.957,74.0,57.375,41.0,20.565,27.0,33.375,6.375,16.292,132.0,82.333,26.0,218.522
2015-03-17,197.261,79.0,56.75,27.0,19.652,27.792,34.583,6.792,16.625,217.0,126.75,46.0,216.913
2015-03-18,196.913,96.0,71.75,49.0,22.652,23.667,30.833,7.167,17.292,192.0,137.792,72.0,219.565
2015-03-19,190.043,100.0,79.917,57.0,7.565,10.042,11.458,1.417,8.292,216.0,156.333,112.0,197.609
2015-03-20,195.217,71.0,56.583,41.0,4.261,3.333,3.833,0.5,20.458,159.0,113.708,79.0,199.478
2015-03-21,192.174,64.0,47.708,32.0,3.522,4.217,4.391,0.174,5.125,158.0,98.167,56.0,195.696
2015-03-22,193.739,74.0,50.125,28.0,10.783,19.625,21.792,2.167,9.417,169.0,106.833,47.0,204.522
2015-03-23,197.304,69.0,55.5,38.0,18.217,20.25,26.083,5.833,20.792,175.0,122.875,73.0,215.522
2015-03-24,193.043,63.0,45.375,30.0,4.391,6.375,6.625,0.25,9.208,150.0,99.208,53.0,197.435
2015-03-25,192.13,65.0,50.792,33.0,2.304,4.958,5.458,0.5,3.125,129.0,78.417,37.0,194.435
2015-03-26,193.261,65.0,47.583,24.0,5.0,8.125,8.792,0.667,6.5,148.0,87.125,31.0,198.261
2015-03-27,194.043,76.0,53.708,28.0,7.652,11.25,12.0,0.75,11.667,165.0,105.625,38.0,201.696
2015-03-28,192.7,72.0,56.0,37.0,7.25,9.048,9.714,0.667,12.19,175.0,124.083,90.0,199.95
2015-03-29,194.652,73.0,50.542,22.0,13.217,18.083,19.958,1.875,20.25,185.0,133.125,75.0,207.87
2015-03-30,197.435,74.0,56.125,38.0,20.0,25.5,27.833,2.333,30.708,202.0,147.083,90.0,217.435
2015-03-31,196.217,78.0,48.917,24.0,15.13,20.333,22.667,2.333,27.042,213.0,155.042,89.0,211.348
2015-04-01,195.304,97.0,88.083,73.0,23.739,21.583,23.542,1.958,22.625,152.0,138.5,117.0,219.043
2015-04-02,194.0,85.0,71.292,59.0,11.565,16.083,18.167,2.083,9.292,161.0,127.542,87.0,205.565
2015-04-03,194.0,98.0,91.417,69.0,23.087,23.0,26.708,3.708,12.917,147.0,133.125,115.0,217.087
2015-04-04,191.565,99.0,81.292,57.0,14.348,13.375,15.458,2.083,7.5,249.0,171.625,139.0,205.913
2015-04-05,193.565,97.0,95.167,92.0,12.522,13.5,14.792,1.292,6.75,144.0,136.75,127.0,206.087
2015-04-06,192.826,96.0,87.333,75.0,14.043,17.217,20.217,3.0,7.167,187.0,158.125,131.0,206.87
2015-04-07,192.261,85.0,70.792,61.0,7.435,7.875,8.625,0.75,5.833,139.0,113.708,91.0,199.696
2015-04-08,191.609,88.0,67.292,49.0,5.348,8.5,9.583,1.083,10.292,132.0,92.75,59.0,196.957
2015-04-09,191.913,71.0,64.25,56.0,9.478,12.917,15.042,2.125,13.958,142.0,112.417,79.0,201.391
2015-04-10,194.783,96.0,80.333,63.0,20.87,27.167,31.833,4.667,20.25,123.0,110.958,102.0,215.652
2015-04-11,190.652,96.0,71.458,47.0,9.304,9.833,11.083,1.25,12.208,209.0,142.542,104.0,199.957
2015-04-12,190.87,74.0,61.875,49.0,8.087,9.083,9.875,0.792,13.417,198.0,143.167,101.0,198.957
2015-04-13,194.217,98.0,89.958,60.0,19.13,19.652,22.435,2.783,12.458,142.0,127.542,119.0,213.348
2015-04-14,195.522,99.0,96.542,92.0,28.348,28.917,39.583,10.667,10.042,152.0,141.708,129.0,223.87
2015-04-15,196.261,100.0,75.917,48.0,15.783,17.458,23.125,5.667,11.208,183.0,136.25,113.0,212.043
2015-04-16,198.095,91.0,64.167,43.0,16.905,21.261,23.0,1.739,29.545,208.0,151.458,83.0,215.0
2015-04-17,197.174,91.0,60.417,37.0,15.304,15.542,17.75,2.208,23.917,201.0,140.667,99.0,212.478
2015-04-18,195.957,72.0,46.5,23.0,15.522,20.375,24.125,3.75,21.792,207.0,144.75,70.0,211.478
2015-04-19,195.565,80.0,71.083,63.0,16.087,13.917,15.167,1.25,21.958,159.0,138.792,113.0,211.652
2015-04-20,189.826,97.0,91.542,82.0,13.696,14.522,18.522,4.0,13.5,212.0,175.667,146.0,203.522
2015-04-21,190.348,77.0,57.0,39.0,5.435,4.5,5.375,0.875,3.792,211.0,164.042,129.0,195.783
2015-04-22,192.261,86.0,66.958,50.0,10.957,12.958,14.708,1.75,13.792,215.0,169.375,121.0,203.217
2015-04-23,193.043,93.0,52.625,25.0,11.783,12.375,13.458,1.083,17.875,257.0,198.792,137.0,204.826
2015-04-24,195.652,75.0,59.25,45.0,18.826,19.208,23.958,4.75,23.833,236.0,192.292,138.0,214.478
2015-04-25,193.609,64.0,39.25,21.0,9.043,8.375,9.042,0.667,23.333,263.0,193.083,140.0,202.652
2015-04-26,196.609,81.0,55.375,38.0,12.217,10.25,10.833,0.583,25.625,248.0,183.042,121.0,208.826
2015-04-27,195.714,86.0,63.5,42.0,16.143,17.333,19.0,1.667,35.818,263.0,206.667,138.0,211.857
2015-04-28,197.217,86.0,69.0,57.0,20.391,22.708,26.542,3.833,36.667,255.0,206.75,160.0,217.609
2015-04-29,189.261,78.0,65.75,50.0,10.0,7.958,9.375,1.417,13.0,241.0,204.292,181.0,199.261
2015-04-30,190.174,81.0,64.417,43.0,11.043,10.292,12.167,1.875,11.292,261.0,203.75,160.0,201.217
2015-05-01,191.478,83.0,63.542,39.0,13.565,14.542,17.083,2.542,11.958,259.0,212.625,159.0,205.043
2015-05-02,191.087,86.0,61.833,34.0,10.13,12.042,14.083,2.042,12.833,279.0,219.0,162.0,201.217
2015-05-03,188.478,86.0,70.625,53.0,6.565,6.25,7.417,1.167,9.042,259.0,214.5,182.0,195.043
2015-05-04,187.652,98.0,90.958,74.0,8.87,7.0,7.87,0.87,8.0,203.0,187.875,167.0,196.522
2015-05-05,189.87,76.0,52.083,24.0,4.826,5.083,5.583,0.5,14.292,269.0,199.5,150.0,194.696
2015-05-06,192.174,80.0,62.5,41.0,8.391,9.917,10.708,0.792,15.875,242.0,195.667,149.0,200.565
2015-05-07,191.174,84.0,58.667,28.0,11.0,10.75,11.708,0.958,14.625,257.0,215.292,177.0,202.174
2015-05-08,189.739,80.0,53.125,29.0,12.13,11.208,12.292,1.083,15.417,290.0,230.083,171.0,201.87
2015-05-09,194.522,87.0,69.083,58.0,18.435,15.917,17.125,1.208,20.542,214.0,195.333,169.0,212.957
2015-05-10,191.13,68.0,45.792,28.0,5.087,4.042,4.5,0.458,13.292,271.0,198.708,138.0,196.217
2015-05-11,191.783,66.0,51.417,32.0,7.609,11.87,13.043,1.174,12.125,219.0,174.75,110.0,199.391
2015-05-12,189.348,99.0,82.125,54.0,12.13,13.5,14.625,1.125,11.333,217.0,185.042,159.0,201.478
2015-05-13,191.957,86.0,52.0,34.0,8.826,9.75,10.583,0.833,17.958,275.0,214.833,150.0,200.783
2015-05-14,194.478,78.0,50.958,28.0,16.261,17.542,19.0,1.458,24.625,283.0,226.333,160.0,210.739
2015-05-15,189.636,87.0,69.083,47.0,16.955,16.409,17.727,1.318,23.318,287.0,239.083,185.0,206.591
2015-05-16,191.652,100.0,76.458,56.0,10.478,6.958,7.583,0.625,20.875,262.0,217.917,174.0,202.13
2015-05-17,191.304,85.0,48.75,20.0,7.391,4.542,4.917,0.375,18.333,291.0,224.0,155.0,198.696
2015-05-18,192.826,95.0,75.167,51.0,12.696,13.348,15.0,1.652,24.292,240.0,207.25,176.0,205.522
2015-05-19,189.0,98.0,78.958,57.0,12.0,11.25,13.0,1.75,8.208,260.0,207.042,169.0,201.0
2015-05-20,190.478,83.0,56.5,33.0,11.13,11.0,12.792,1.792,15.792,313.0,222.708,153.0,201.609
2015-05-21,190.435,85.0,51.167,37.0,6.478,5.625,6.375,0.75,8.417,256.0,198.083,134.0,196.913
2015-05-22,193.304,69.0,51.75,34.0,16.087,19.625,21.917,2.292,14.208,262.0,202.958,139.0,209.391
2015-05-23,195.739,78.0,57.458,37.0,17.913,18.792,19.667,0.875,21.542,262.0,214.75,162.0,213.652
2015-05-24,190.0,79.0,57.542,39.0,8.522,8.167,8.417,0.25,12.75,285.0,226.792,196.0,198.522
2015-05-25,193.348,82.0,68.125,47.0,11.087,11.652,13.391,1.739,12.333,261.0,220.75,181.0,204.435
2015-05-26,191.391,85.0,49.292,27.0,11.13,10.5,11.917,1.417,15.042,330.0,259.25,186.0,202.522
2015-05-27,192.783,69.0,41.75,24.0,16.609,15.792,16.917,1.125,23.917,341.0,265.25,181.0,209.391
2015-05-28,196.4,86.0,68.833,56.0,16.8,13.609,14.0,0.391,26.348,278.0,239.458,206.0,213.2
2015-05-29,189.739,84.0,66.375,50.0,11.13,12.542,13.167,0.625,21.875,276.0,244.125,211.0,200.87
2015-05-30,190.652,70.0,48.333,27.0,10.043,9.833,10.167,0.333,27.417,346.0,271.375,209.0,200.696
2015-05-31,189.609,66.0,52.042,36.0,7.783,4.583,4.625,0.042,17.542,322.0,265.542,221.0,197.391
2015-06-01,191.957,73.0,61.958,53.0,10.652,12.913,13.348,0.435,16.042,275.0,242.042,214.0,202.609
2015-06-02,192.522,85.0,70.458,50.0,12.217,15.25,16.292,1.042,16.75,279.0,241.708,205.0,204.739
2015-06-03,189.609,99.0,80.833,59.0,11.0,10.75,11.5,0.75,14.792,248.0,223.75,193.0,200.609
2015-06-04,189.696,67.0,48.083,32.0,6.043,4.792,5.042,0.25,5.708,278.0,221.542,171.0,195.739
2015-06-05,193.174,97.0,71.458,49.0,18.435,18.542,21.167,2.625,8.458,198.0,171.292,137.0,211.609
2015-06-06,188.783,97.0,67.667,45.0,7.696,5.708,6.083,0.375,5.75,269.0,209.0,137.0,196.478
2015-06-07,192.913,83.0,66.958,54.0,9.435,8.125,8.333,0.208,9.667,250.0,215.292,188.0,202.348
2015-06-08,193.087,96.0,78.042,65.0,13.522,15.957,18.783,2.826,9.792,234.0,199.042,178.0,206.609
2015-06-09,189.261,99.0,85.625,74.0,11.304,10.417,11.833,1.417,5.417,239.0,204.542,174.0,200.565
2015-06-10,189.826,81.0,63.125,47.0,11.13,11.792,12.583,0.792,12.583,293.0,243.208,190.0,200.957
2015-06-11,199.857,97.0,84.292,71.0,22.619,17.864,20.682,2.818,19.545,242.0,215.708,189.0,222.476
2015-06-12,193.739,99.0,83.25,62.0,14.739,9.042,10.708,1.667,17.542,294.0,232.75,189.0,208.478
2015-06-13,199.435,83.0,59.792,38.0,14.087,9.625,10.833,1.208,33.708,320.0,262.25,208.0,213.522
2015-06-14,198.739,85.0,74.542,62.0,9.391,8.667,9.708,1.042,21.292,256.0,239.583,223.0,208.13
2015-06-15,197.652,90.0,66.208,43.0,11.304,10.913,12.174,1.261,23.167,302.0,256.792,203.0,208.957
2015-06-16,204.261,90.0,80.333,72.0,19.478,14.125,15.917,1.792,28.375,254.0,237.833,218.0,223.739
2015-06-17,194.957,91.0,73.25,55.0,11.609,10.375,11.417,1.042,23.292,288.0,243.958,216.0,206.565
2015-06-18,190.391,90.0,78.625,60.0,8.217,10.125,10.792,0.667,10.042,256.0,223.292,199.0,198.609
2015-06-19,192.609,91.0,78.292,61.0,8.87,8.458,9.292,0.833,9.083,251.0,221.375,195.0,201.478
2015-06-20,198.043,84.0,73.042,58.0,10.609,10.292,10.917,0.625,11.875,272.0,236.042,209.0,208.652
2015-06-21,191.783,98.0,84.708,68.0,6.652,7.667,8.042,0.375,7.167,241.0,214.875,191.0,198.435
2015-06-22,194.391,92.0,74.75,59.0,9.435,10.957,12.043,1.087,11.208,268.0,234.75,197.0,203.826
2015-06-23,194.826,92.0,73.042,52.0,14.522,11.708,13.208,1.5,19.125,297.0,249.917,210.0,209.348
2015-06-24,200.522,93.0,72.292,52.0,12.87,11.333,12.542,1.208,21.875,297.0,251.292,210.0,213.391
2015-06-25,199.053,89.0,72.458,55.0,27.579,11.304,12.348,1.043,17.143,294.0,254.042,223.0,226.632
2015-06-26,191.217,100.0,91.292,80.0,13.957,15.0,16.958,1.958,9.708,232.0,218.0,204.0,205.174
2015-06-27,193.783,99.0,78.792,66.0,11.0,7.0,8.0,1.0,5.0,261.0,232.458,208.0,204.783
2015-06-28,188.087,74.0,61.667,48.0,4.913,1.75,1.833,0.083,2.958,283.0,234.75,198.0,193.0
2015-06-29,191.609,79.0,69.375,54.0,8.957,10.304,12.435,2.13,8.5,266.0,225.25,184.0,200.565
2015-06-30,191.783,97.0,76.708,57.0,12.304,13.542,15.292,1.75,11.0,268.0,228.125,199.0,204.087
2015-07-01,193.826,100.0,89.333,72.0,13.087,13.333,15.333,2.0,6.583,238.0,211.625,190.0,206.913
2015-07-02,201.174,88.0,73.208,58.0,14.348,16.667,18.542,1.875,14.833,291.0,250.5,211.0,215.522
2015-07-03,199.957,98.0,83.0,61.0,14.435,16.958,18.5,1.542,14.708,284.0,240.375,208.0,214.391
2015-07-04,207.783,96.0,89.417,75.0,17.913,19.125,21.25,2.125,18.75,254.0,229.292,207.0,225.696
2015-07-05,199.478,97.0,87.75,74.0,9.435,7.833,8.083,0.25,18.708,243.0,218.708,199.0,208.913
2015-07-06,202.261,98.0,94.292,86.0,10.609,13.391,14.391,1.0,9.708,230.0,215.458,204.0,212.87
2015-07-07,213.348,96.0,90.958,79.0,23.739,16.0,17.875,1.875,11.667,245.0,224.875,216.0,237.087
2015-07-08,213.348,98.0,88.75,72.0,23.043,20.083,23.208,3.125,14.833,264.0,235.792,216.0,236.391
2015-07-09,214.217,100.0,91.875,75.0,21.043,20.417,25.375,4.958,14.708,281.0,243.5,226.0,235.261
2015-07-10,196.478,93.0,82.417,69.0,11.478,11.958,12.958,1.0,15.667,285.0,250.333,223.0,207.957
2015-07-11,202.217,94.0,74.167,57.0,18.0,14.417,16.958,2.542,21.958,321.0,273.625,230.0,220.217
2015-07-12,205.652,93.0,77.917,63.0,11.087,9.25,10.75,1.5,19.917,324.0,281.958,244.0,216.739
2015-07-13,179.826,93.0,79.375,64.0,8.739,8.696,14.13,5.435,9.083,332.0,293.0,266.0,188.565
2015-07-14,180.391,91.0,75.167,58.0,10.13,9.083,15.25,6.167,8.0,331.0,293.708,262.0,190.522
2015-07-15,182.13,87.0,66.958,52.0,11.391,7.609,11.435,3.826,6.545,338.0,295.708,256.0,193.522
2015-07-16,182.783,100.0,87.125,71.0,12.435,8.478,12.304,3.826,9.391,305.0,269.542,237.0,195.217
2015-07-17,180.947,92.0,87.458,80.0,5.842,5.95,9.2,3.25,12.632,276.0,265.708,258.0,186.789
2015-07-18,185.435,98.0,87.333,71.0,10.478,10.833,18.542,7.708,12.667,298.0,267.542,248.0,195.913
2015-07-19,197.087,95.0,81.167,67.0,12.522,8.958,11.875,2.917,13.792,310.0,279.958,249.0,209.609
2015-07-20,195.565,94.0,73.458,53.0,10.652,7.652,9.826,2.174,11.833,350.0,295.0,258.0,206.217
2015-07-21,183.391,89.0,76.0,62.0,8.565,9.667,14.583,4.917,6.696,321.0,280.792,254.0,191.957
2015-07-22,180.739,100.0,88.042,77.0,10.174,10.583,16.583,6.0,5.542,290.0,263.292,251.0,190.913
2015-07-23,187.739,100.0,92.167,80.0,18.696,16.708,23.958,7.25,9.625,279.0,257.583,242.0,206.435
2015-07-24,206.087,92.0,72.0,51.0,19.609,20.5,30.042,9.542,18.625,346.0,292.833,249.0,225.696
2015-07-25,202.522,91.0,67.875,48.0,16.087,14.417,20.917,6.5,20.708,352.0,307.5,254.0,218.609
2015-07-26,194.522,82.0,61.875,43.0,8.652,7.375,8.875,1.5,11.042,366.0,314.292,259.0,203.174
2015-07-27,205.087,81.0,63.5,43.0,18.13,14.13,18.565,4.435,17.667,361.0,312.458,260.0,223.217
2015-07-28,184.696,79.0,64.083,48.0,7.435,4.667,5.583,0.917,13.083,359.0,310.75,273.0,192.13
2015-07-29,194.947,77.0,61.167,43.0,12.158,8.0,9.217,1.217,19.955,369.0,319.25,280.0,207.105
2015-07-30,196.304,78.0,64.875,49.0,12.348,9.125,10.25,1.125,28.208,357.0,314.375,277.0,208.652
2015-07-31,193.043,81.0,61.542,41.0,12.957,12.958,14.458,1.5,30.417,380.0,324.708,270.0,206.0
2015-08-01,192.391,74.0,59.75,41.0,14.13,10.792,11.583,0.792,32.958,389.0,327.583,275.0,206.522
2015-08-02,193.13,83.0,69.333,55.0,13.87,8.417,8.75,0.333,44.208,367.0,319.708,287.0,207.0
2015-08-03,186.957,83.0,68.167,49.0,10.435,9.391,10.609,1.217,37.458,368.0,317.0,286.0,197.391
2015-08-04,188.0,84.0,68.708,48.0,10.609,11.167,13.292,2.125,30.333,365.0,315.25,282.0,198.609
2015-08-05,186.043,82.0,68.708,53.0,10.652,10.375,14.708,4.333,12.125,358.0,311.0,278.0,196.696
2015-08-06,187.652,86.0,74.208,63.0,11.957,9.5,15.5,6.0,6.958,321.0,300.708,286.0,199.609
2015-08-07,192.043,88.0,65.625,44.0,17.087,13.042,17.0,3.958,14.25,370.0,317.0,272.0,209.13
2015-08-08,193.304,80.0,67.917,54.0,13.435,12.583,14.708,2.125,22.958,358.0,304.292,259.0,206.739
2015-08-09,188.174,79.0,65.792,49.0,7.739,5.708,6.375,0.667,19.792,350.0,307.083,277.0,195.913
2015-08-10,194.391,82.0,63.125,42.0,11.217,9.783,11.261,1.478,17.375,365.0,311.917,269.0,205.609
2015-08-11,189.826,82.0,56.833,34.0,8.826,8.708,9.708,1.0,15.875,375.0,313.833,265.0,198.652
2015-08-12,194.783,82.0,56.458,42.0,11.478,11.583,15.5,3.917,19.625,356.0,310.708,268.0,206.261
2015-08-13,192.545,100.0,89.875,71.0,14.636,9.783,13.217,3.435,14.591,292.0,259.417,237.0,207.182
2015-08-14,193.696,95.0,67.75,44.0,8.261,6.167,7.375,1.208,9.583,350.0,300.708,259.0,201.957
2015-08-15,190.435,82.0,61.708,41.0,7.957,6.25,6.792,0.542,12.708,353.0,300.0,249.0,198.391
2015-08-16,195.174,91.0,68.583,51.0,7.304,7.833,8.5,0.667,17.5,329.0,288.792,246.0,202.478
2015-08-17,186.304,100.0,89.375,74.0,10.478,10.435,13.043,2.609,7.333,302.0,266.375,225.0,196.783
2015-08-18,192.261,94.0,67.167,45.0,12.261,9.542,10.542,1.0,7.917,344.0,290.25,237.0,204.522
2015-08-19,197.217,80.0,70.333,57.0,17.783,16.958,18.583,1.625,11.25,304.0,281.333,259.0,215.0
2015-08-20,202.478,100.0,88.667,73.0,20.478,13.625,14.75,1.125,11.667,288.0,260.583,237.0,222.957
2015-08-21,,99.0,84.625,68.0,,15.833,18.083,2.25,16.542,308.0,268.083,242.0,
2015-08-22,,92.0,74.167,54.0,,10.125,13.458,3.333,11.958,332.0,286.25,258.0,
2015-08-23,,78.0,63.083,45.0,,4.042,4.417,0.375,6.917,346.0,291.708,253.0,
2015-08-24,,82.0,67.25,48.0,,10.217,13.087,2.87,8.667,329.0,282.25,241.0,
2015-08-25,,95.0,76.292,64.0,,8.583,10.292,1.708,6.917,265.0,246.042,219.0,
2015-08-26,189.875,100.0,85.292,69.0,18.125,13.043,15.609,2.565,8.818,309.0,263.292,224.0,208.0
2015-08-27,191.0,96.0,70.458,42.0,8.348,9.375,10.792,1.417,8.667,330.0,277.0,230.0,199.348
2015-08-28,196.696,97.0,86.125,73.0,14.174,14.0,16.708,2.708,12.542,277.0,257.708,237.0,210.87
2015-08-29,194.261,100.0,88.833,66.0,8.348,10.625,11.5,0.875,10.958,282.0,246.792,217.0,202.609
2015-08-30,188.783,100.0,92.167,77.0,10.783,9.208,11.042,1.833,7.792,278.0,253.75,233.0,199.565
2015-08-31,200.143,100.0,84.125,63.0,14.0,14.826,17.261,2.435,8.167,292.0,256.542,238.0,214.143
2015-09-01,194.609,100.0,89.625,76.0,17.913,15.083,20.333,5.25,7.625,282.0,256.583,234.0,212.522
2015-09-02,197.087,100.0,72.167,46.0,12.217,11.25,16.667,5.417,7.958,321.0,275.375,249.0,209.304
2015-09-03,198.435,97.0,88.167,69.0,19.913,17.375,19.708,2.333,13.0,271.0,238.5,223.0,218.348
2015-09-04,205.478,100.0,71.25,45.0,16.913,11.208,14.125,2.917,14.333,309.0,255.708,212.0,222.391
2015-09-05,199.87,83.0,63.542,40.0,13.609,14.125,16.292,2.167,14.583,300.0,258.375,208.0,213.478
2015-09-06,207.609,100.0,92.75,79.0,14.217,10.583,11.833,1.25,14.667,244.0,228.25,215.0,221.826
2015-09-07,198.87,100.0,87.875,69.0,13.739,13.304,15.435,2.13,7.25,273.0,242.125,219.0,212.609
2015-09-08,198.0,100.0,97.958,92.0,17.478,16.833,20.125,3.292,4.875,235.0,222.167,205.0,215.478
